Data Paper,Research Paper,Dauthors,Rauthors,Dnumber,Rnumber,Discipline,Subjects,RBO,Jaccard,LevenshteinDistance,LevenshteinRatio
10.1016/j.dib.2017.03.055,S0308814617302674,"['Filipe-Ribeiro, Luís', 'Milheiro, Juliana', 'Matos, Carlos C.', 'Cosme, Fernanda', 'Nunes, Fernando M.']","['Filipe-Ribeiro, Luís', 'Milheiro, Juliana', 'Matos, Carlos C.', 'Cosme, Fernanda', 'Nunes, Fernando M.']",5,5,Agricultural and Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2018.08.046,S1387700318305355,"['Zheng, Kai', 'Ding, Li-Wen', 'Liu, Zi-Qi', 'Tang, Ting', 'Yang, Qing-Rong']","['Zheng, Kai', 'Ding, Li-Wen', 'Zeng, Cheng-Hui']",5,3,Chemistry,Physics & Chemistry,0.905376344,0.6,3,0.5
10.1016/j.dib.2017.03.041,S0003269717300222,"['Kyrychenko, Alexander', 'Rodnin, Mykola V.', 'Ghatak, Chiranjib', 'Ladokhin, Alexey S.']","['Kyrychenko, Alexander', 'Rodnin, Mykola V.', 'Ghatak, Chiranjib', 'Ladokhin, Alexey S.']",4,4,Proteomics and Biochemistry,Biological sciences,1,0,0,1
10.1016/j.dib.2015.10.043,S2214540015000146,"['Fawzy, Manal S.', 'Toraih, Eman A.']","['Fawzy, Manal S.', 'Mohammed, Eman A.', 'Ahmed, Amal S.', 'Fakhr-Eldeen, Abeer']",2,4,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.727777778,0.5,3,0.333333333
10.1016/j.dib.2019.104148,S0006291X19306461,"['Lomzov, Alexander A.', 'Kupryushkin, Maxim S.', 'Shernyukov, Andrey V.', 'Nekrasov, Mikhail D.', 'Dovydenko, Ilya S.', 'Stetsenko, Dmitry A.', 'Pyshnyi, Dmitrii V.']","['Lomzov, Alexander A.', 'Kupryushkin, Maxim S.', 'Shernyukov, Andrey V.', 'Nekrasov, Mikhail D.', 'Dovydenko, Ilya S.', 'Stetsenko, Dmitry A.', 'Pyshnyi, Dmitrii V.']",7,7,Chemistry,Physics & Chemistry,1,0,0,1
10.1016/j.dib.2020.105878,S0048969720329612,"['Rial-Berriel, Cristian', 'Acosta-Dacal, Andrea', 'González, Fernando', 'Pastor-Tiburón, Natalia', 'Zumbado, Manuel', 'Luzardo, Octavio P.']","['Rial-Berriel, Cristian', 'Acosta-Dacal, Andrea', 'Zumbado, Manuel', 'Luzardo, Octavio P.']",6,4,Environmental Science,Geosciences,0.907936508,0.333333333,2,0.8
10.1016/j.dib.2018.10.120,S0160412018309565,"['Shupler, Matthew', 'Balakrishnan, Kalpana', 'Ghosh, Santu', 'Thangavel, Gurusamy', 'Stroud-Drinkwater, Sasha', 'Adair-Rohani, Heather', 'Lewis, Jessica', 'Mehta, Sumi', 'Brauer, Michael']","['Shupler, Matthew', 'Godwin, William', 'Frostad, Joseph', 'Gustafson, Paul', 'Arku, Raphael E.', 'Brauer, Michael']",9,6,Environmental Science,Geosciences,0.694540739,0.777777778,7,0.266666667
10.1016/j.dib.2021.107434,S1462901121001982,"['Vicente Vicente, José Luis', 'Doernberg, Alexandra', 'Zasada, Ingo', 'Piorr, Annette']","['Vicente-Vicente, José Luis', 'Doernberg, Alexandra', 'Zasada, Ingo', 'Ludlow, David', 'Staszek, Damian', 'Bushell, Joanna', 'Hainoun, Ali', 'Loibl, Wolfgang', 'Piorr, Annette']",4,9,Environmental Science,Geosciences,0.955985773,0,6,0.461538462
10.1016/j.dib.2017.05.038,S0950061817309212,"['Rimkus, Arvydas', 'Gribniak, Viktor']","['Rimkus, Arvydas', 'Gribniak, Viktor']",2,2,Engineering,Engineering,1,0,0,1
10.1016/j.dib.2019.103814,S2405580818302097,"['Nakai, Shiho', 'Uchitomi, Ran', 'Matsuda, Rintaro', 'Onishi, Takumi', 'Hatazawa, Yukino', 'Kamei, Yasutomi']","['Uchitomi, Ran', 'Nakai, Shiho', 'Matsuda, Rintaro', 'Onishi, Takumi', 'Miura, Shinji', 'Hatazawa, Yukino', 'Kamei, Yasutomi']",6,7,Agricultural and Biological Sciences,Biological sciences,0.486014248,0,3,0.769230769
10.1016/j.dib.2016.11.060,S1043466616305579,"['Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Nimako, George K.', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.']","['Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Ceacareanu, Alice C.']",7,81,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.920267864,0,74,0.159090909
10.1016/j.dib.2021.107352,S0149291821001144,"['Du, Xiwen', 'Han, Yi', 'Jian, Yifei', 'Chen, Liping', 'Xuan, Jianwei']","['Du, Xiwen', 'Han, Yi', 'Jian, Yifei', 'Chen, Liping', 'Xuan, Jianwei']",5,5,Health and Medical Sciences,Medical sciences,1,0,0,1
10.1016/j.dib.2016.11.074,S0308814616317241,"['Tocmo, Restituto', 'Wu, Yuchen', 'Liang, Dong', 'Fogliano, Vincenzo', 'Huang, Dejian']","['Tocmo, Restituto', 'Wu, Yuchen', 'Liang, Dong', 'Fogliano, Vincenzo', 'Huang, Dejian']",5,5,Agricultural and Biological Sciences,Biological sciences,1,0,0,1
10.1016/j.dib.2021.107346,S0927025620307357,"['Machaka, Ronald', 'Motsi, Glenda T.', 'Raganya, Lerato M.', 'Radingoana, Precious M.', 'Chikosha, Silethelwe']","['Machaka, Ronald']",5,1,Materials Science,Engineering,0.710752688,0.8,4,0.333333333
10.1016/j.dib.2020.105887,S1874391920301330,"['Martín-Cano, Francisco E.', 'Gaitskell-Phillips, Gemma', 'Ortiz-Rodríguez, José M.', 'Silva, Antonio', 'Gil, Cruz', 'Ortega-Ferrusola, Cristina', 'Peña, Fernando J.']","['Martín-Cano, Francisco E.', 'Gaitskell-Phillips, Gemma', 'Ortiz-Rodríguez, José M.', 'Silva-Rodríguez, Antonio', 'Román, Ángel', 'Rojo-Domínguez, Patricia', 'Alonso-Rodríguez, Esmeralda', 'Tapia, José A.', 'Ortega-Ferrusola, C.', 'Peña, Fernando J.', 'Gil, Maria C.']",7,11,Proteomics,Biological sciences,0.98175079,0.142857143,7,0.444444444
10.1016/j.dib.2016.01.060,S0021915015302677,"['Rasmussen, Katrine L.', 'Tybjærg-Hansen, Anne', 'Nordestgaard, Børge G.', 'Frikke-Schmidt, Ruth']","['Rasmussen, Katrine L.', 'Tybjærg-Hansen, Anne', 'Nordestgaard, Børge G.', 'Frikke-Schmidt, Ruth']",4,4,Medicine and Dentistry,Medical sciences,1,0,0,1
10.1016/j.dib.2021.107420,S0273230021001173,"['Black, Michael B.', 'Andersen, Melvin E.', 'Pendse, Salil N.', 'Borghoff, Susan J.', 'Streicker, Michael', 'Mcmullen, Patrick D.']","['Borghoff, Susan J.', 'Fitch, Seneca E.', 'Black, Michael B.', 'Mcmullen, Patrick D.', 'Andersen, Melvin E.', 'Chappell, Grace A.']",6,6,Biological Sciences,Biological sciences,0.103703704,0.333333333,6,0.333333333
10.1016/j.dib.2017.05.004,S2352407315000220,"['Kumar, Avinash', 'Naik, Gyanendra Kumar', 'Giridhar, Parvatam']","['Kumar, Avinash', 'Giridhar, Parvatam']",3,2,Agricultural and Biological Sciences,Biological sciences,0.80952381,0.333333333,1,0.8
10.1016/j.dib.2016.01.048,S0021915015302306,"['Vargas, Jose D.', 'Manichaikul, Ani', 'Wang, Xin-Qun', 'Rich, Stephen S.', 'Rotter, Jerome I.', 'Post, Wendy S.', 'Polak, Joseph F.', 'Budoff, Matthew J.', 'Bluemke, David A.']","['Vargas, Jose D.', 'Manichaikul, Ani', 'Wang, Xin-Qun', 'Rich, Stephen S.', 'Rotter, Jerome I.', 'Post, Wendy S.', 'Polak, Joseph F.', 'Budoff, Matthew J.', 'Bluemke, David A.']",9,9,Medicine and Dentistry,Medical sciences,1,0,0,1
10.1016/j.dib.2021.107408,S0924271620300794,"['Mercier, Audrey', 'Betbeder, Julie', 'Denize, Julien', 'Roger, Jean-Luc', 'Spicher, Fabien', 'Lacoux, Jérôme', 'Roger, David', 'Baudry, Jacques', 'Hubert-Moy, Laurence']","['Mercier, Audrey', 'Betbeder, Julie', 'Baudry, Jacques', 'Le Roux, Vincent', 'Spicher, Fabien', 'Lacoux, Jérôme', 'Roger, David', 'Hubert-Moy, Laurence']",9,8,Agricultural Sciences,Biological sciences,0.90554779,0.222222222,3,0.705882353
10.1016/j.dib.2021.106716,S0375960120307945,"['Sung, Baeckkyoung', 'Abelmann, Leon']","['Sung, Baeckkyoung', 'Yan, Huan', 'Kim, Chanjoong', 'Abelmann, Leon']",2,4,Chemistry,Physics & Chemistry,0.744444444,0,2,0.666666667
10.1016/j.dib.2018.08.085,S004520681830292X,"['Xie, Dandan', 'Shi, Jing', 'Zhang, Awei', 'Lei, Zhiwei', 'Zu, Guangcheng', 'Fu, Yun', 'Gan, Xiuhai', 'Yin, Limin', 'Hu, Deyu', 'Song, Baoan']","['Xie, Dandan', 'Shi, Jing', 'Zhang, Awei', 'Lei, Zhiwei', 'Zu, Guangcheng', 'Fu, Yun', 'Gan, Xiuhai', 'Yin, Limin', 'Hu, Deyu', 'Song, Baoan']",10,10,Chemistry,Physics & Chemistry,1,0,0,1
10.1016/j.dib.2017.08.033,S093964111730841X,"['Esposito, Elisabetta', 'Sguizzato, Maddalena', 'Drechsler, Markus', 'Mariani, Paolo', 'Carducci, Federica', 'Nastruzzi, Claudio', 'Cortesi, Rita']","['Esposito, Elisabetta', 'Sguizzato, Maddalena', 'Drechsler, Markus', 'Mariani, Paolo', 'Carducci, Federica', 'Nastruzzi, Claudio', 'Cortesi, Rita']",7,7,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,0,0,1
10.1016/j.dib.2020.105111,S0002914919310525,"['Barbieri, Fabian', 'Senoner, Thomas', 'Adukauskaite, Agne', 'Dobner, Stephan', 'Holfeld, Johannes', 'Semsroth, Severin', 'Lambert, Thomas', 'Zweiker, David', 'Rainer, Peter', 'Schmidt, Albrecht', 'Feuchtner, Gudrun', 'Steinwender, Clemens', 'Hoppe, Uta', 'Hintringer, Florian', 'Bauer, Axel', 'Müller, Silvana', 'Grimm, Michael', 'Pfeifer, Bernhard', 'Dichtl, Wolfgang', 'Theurl, Thomas']","['Barbieri, Fabian', 'Senoner, Thomas', 'Adukauskaite, Agne', 'Dobner, Stephan', 'Holfeld, Johannes', 'Semsroth, Severin', 'Lambert, Thomas', 'Zweiker, David', 'Rainer, Peter Paul', 'Schmidt, Albrecht', 'Feuchtner, Gudrun Maria', 'Steinwender, Clemens', 'Hoppe, Uta Charlotte', 'Hintringer, Florian', 'Bauer, Axel', 'Müller, Silvana', 'Grimm, Michael', 'Pfeifer, Bernhard Erich', 'Dichtl, Wolfgang', 'Theurl, Thomas']",20,20,Medicine and Dentistry,Medical sciences,1,0,4,0.8
10.1016/j.dib.2019.104821,S0304389419311082,"['Gbeddy, Gustav', 'Egodawatta, Prasanna', 'Goonetilleke, Ashantha', 'Ayoko, Godwin', 'Chen, Lan']","['Gbeddy, Gustav', 'Egodawatta, Prasanna', 'Goonetilleke, Ashantha', 'Ayoko, Godwin', 'Chen, Lan']",5,5,Environmental Science,Geosciences,1,0,0,1
10.1016/j.dib.2019.104835,S000291491931046X,"['Moroi, Morgan K.', 'Ruzieh, Mohammed', 'Aboujamous, Nader M.', 'Ghahramani, Mehrdad', 'Naccarelli, Gerald V.', 'Mandrola, John', 'Foy, Andrew J.']","['Ruzieh, Mohammed', 'Moroi, Morgan K.', 'Aboujamous, Nader M.', 'Ghahramani, Mehrdad', 'Naccarelli, Gerald V.', 'Mandrola, John', 'Foy, Andrew J.']",7,7,Medicine and Dentistry,Medical sciences,0.496062992,0,2,0.857142857
10.1016/j.dib.2018.03.034,S0003269717304566,"['Lee, Shwu-Maan', 'Plieskatt, Jordan L.', 'King, C. Richter']","['Lee, Shwu-Maan', 'Plieskatt, Jordan', 'King, C. Richter']",3,3,Proteomics and Biochemistry,Biological sciences,1,0,1,0.666666667
10.1016/j.dib.2018.08.091,S0167739X17323725,"['Bahnasse, Ayoub', 'Louhab, Fatima Ezzahraa', 'Oulahyane, Hafsa Ait', 'Talea, Mohamed', 'Bakali, Assia']","['Bahnasse, Ayoub', 'Louhab, Fatima Ezzahraa', 'Ait Oulahyane, Hafsa', 'Talea, Mohamed', 'Bakali, Assia']",5,5,Computer Science,Computer & Mathematical sciences,0.934408602,0.2,1,0.8
10.1016/j.dib.2016.11.048,S0006291X16318794,"['Hammack, Lindsay J.', 'Kusmierczyk, Andrew R.']","['Hammack, Lindsay J.', 'Kusmierczyk, Andrew R.']",2,2,Proteomics and Biochemistry,Biological sciences,1,0,0,1
10.1016/j.dib.2017.08.027,S0167701217301112,"['Ernstsen, Christina L.', 'Login, Frédéric H.', 'Jensen, Helene H.', 'Nørregaard, Rikke', 'Møller-Jensen, Jakob', 'Nejsum, Lene N.']","['Ernstsen, Christina L.', 'Login, Frédéric H.', 'Jensen, Helene H.', 'Nørregaard, Rikke', 'Møller-Jensen, Jakob', 'Nejsum, Lene N.']",6,6,Immunology and Microbiology,Medical sciences,1,0,0,1
10.1016/j.dib.2015.06.006,S014362281500137X,"['Sangermano, Florencia', 'Bol, Leslie', 'Galvis, Pedro', 'Gullison, Raymond E', 'Hardner, Jared', 'Ross, Gail S.']","['Sangermano, Florencia', 'Bol, Leslie', 'Galvis, Pedro', 'Gullison, Raymond E.', 'Hardner, Jared', 'Ross, Gail S.']",6,6,Environmental Sciences,Geosciences,1,0,1,0.833333333
10.1016/j.dib.2017.05.010,S0009279717301369,"['Karthik, Ramachandran', 'Manigandan, Venkatesan', 'Ebenezar, Kumar', 'Vijayashree, Raghavan', 'Saravanan, Ramachandran']","['Karthik, Ramachandran', 'Manigandan, Venkatesan', 'Ebenezar, Kesavarao Kumar', 'Vijayashree, R.', 'Saravanan, Ramachandran']",5,5,Social Sciences,Social sciences & Humanities,1,0,2,0.6
10.1016/j.dib.2019.104376,S0032386119306597,"['Perret, Edith', 'Reifler, Felix A.', 'Gooneie, Ali', 'Hufenus, Rudolf']","['Perret, Edith', 'Reifler, Felix A.', 'Gooneie, Ali', 'Hufenus, Rudolf']",4,4,Materials Science,Engineering,1,0,0,1
10.1016/j.dib.2018.04.048,S0378874117324790,"['Dragos, Dorin', 'Gilca, Marilena']","['Dragos, Dorin', 'Gilca, Marilena']",2,2,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,0,0,1
10.1016/j.dib.2014.08.001,S1874391914003467,"['Dong, Minghui', 'Gu, Junrong', 'Zhang, Li', 'Chen, Peifeng', 'Liu, Tengfei', 'Deng, Jinhua', 'Lu, Haoqian', 'Han, Liyu', 'Zhao, Buhong']","['Dong, Minghui', 'Gu, Junrong', 'Zhang, Li', 'Chen, Peifeng', 'Liu, Tengfei', 'Deng, Jinhua', 'Lu, Haoqian', 'Han, Liyu', 'Zhao, Buhong']",9,9,Data Articles,FALSE,1,0,0,1
10.1016/j.dib.2020.106197,S2213343720306187,"['Abdalla, Omnya', 'Wahab, Md A.', 'Abdala, Ahmed']","['Abdalla, Omnya', 'Wahab, Md A.', 'Abdala, Ahmed']",3,3,Materials Science,Engineering,1,0,0,1
10.1016/j.dib.2021.107187,S2351989421001104,"['Kolanowska, Marta', 'Rewicz, Agnieszka', 'Nowak, Sławomir']","['Kolanowska, Marta', 'Rewicz, Agnieszka', 'Nowak, Sławomir']",3,3,Environmental Science,Geosciences,1,0,0,1
10.1016/j.dib.2016.06.020,S002191501630209X,"['Dong, Rongrong', 'Li, Fahui', 'Qin, Shucun', 'Wang, Yi', 'Si, Yanhong', 'Xu, Xuelian', 'Tian, Hua', 'Zhai, Lei', 'Li, Yongjun', 'Zhou, Yawei', 'Zhang, Ying', 'Zhang, Nan', 'Guo, Shoudong', 'Zhang, Guangjie']","['Guo, Shoudong', 'Tian, Hua', 'Dong, Rongrong', 'Yang, Nana', 'Zhang, Ying', 'Yao, Shutong', 'Li, Yongjun', 'Zhou, Yawei', 'Qin, Shucun', 'Si, Yanhong']",14,10,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.071376025,0.428571429,12,0.25
10.1016/j.dib.2019.104410,S0378874118342958,"['Liu, Han', 'Li, Peng', 'Liu, Jin', 'Lu, Ziqi', 'Tang, Ping', 'Li, Zhaojia', 'Lin, Baoqin']","['Liu, Han', 'Li, Peng', 'Lin, Juan', 'Chen, Wenpei', 'Guo, Haibiao', 'Lin, Jianyun', 'Liu, Jin', 'Lu, Ziqi', 'Chen, Yang', 'Lin, Baoqin', 'Yao, Xiaolan']",7,11,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.889605667,0.285714286,7,0.555555556
10.1016/j.dib.2016.06.008,S1053811916301628,"['Sweeney-Reed, Catherine M.', 'Zaehle, Tino', 'Voges, Jürgen', 'Schmitt, Friedhelm C.', 'Buentjen, Lars', 'Kopitzki, Klaus', 'Richardson-Klavehn, Alan', 'Hinrichs, Hermann', 'Knight, Robert T.', 'Rugg, Michael D.', 'Heinze, Hans-Jochen']","['Sweeney-Reed, Catherine M.', 'Zaehle, Tino', 'Voges, Jürgen', 'Schmitt, Friedhelm C.', 'Buentjen, Lars', 'Kopitzki, Klaus', 'Richardson-Klavehn, Alan', 'Hinrichs, Hermann', 'Knight, Robert T.', 'Rugg, Michael D.', 'Heinze, Hans-Jochen']",11,11,Neurosciences,Medical sciences,1,0,0,1
10.1016/j.dib.2017.02.044,S1043466616305579,"['Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Nimako, George K.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.']","['Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Wintrob, Zachary A.P.', 'Hammel, Jeffrey P.', 'Khoury, Thaer', 'Nimako, George K.', 'Fu, Hsin-Wei', 'Fayazi, Zahra S.', 'Gaile, Dan P.', 'Forrest, Alan', 'Ceacareanu, Alice C.', 'Ceacareanu, Alice C.']",6,81,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,0.91566235,0,75,0.137931034
10.1016/j.dib.2018.04.060,S0927025617307413,"['Baibuz, Ekaterina', 'Vigonski, Simon', 'Lahtinen, Jyri', 'Zhao, Junlei', 'Jansson, Ville', 'Zadin, Vahur', 'Djurabekova, Flyura']","['Baibuz, Ekaterina', 'Vigonski, Simon', 'Lahtinen, Jyri', 'Zhao, Junlei', 'Jansson, Ville', 'Zadin, Vahur', 'Baibuz, Ekaterina', 'Vigonski, Simon', 'Lahtinen, Jyri', 'Zhao, Junlei', 'Jansson, Ville', 'Zadin, Vahur', 'Djurabekova, Flyura', 'Djurabekova, Flyura']",7,14,Materials Sciences,Engineering,0.996434608,0,7,0.666666667
10.1016/j.dib.2018.11.125,S1470160X18308781,"['Khoury, Colin K.', 'Amariles, Daniel', 'Soto, Jonatan Stivens', 'Diaz, Maria Victoria', 'Sotelo, Steven', 'Sosa, Chrystian C.', 'Ramírez-Villegas, Julian', 'Achicanoy, Harold A.', 'León, Blanca', 'Wiersema, John H.', 'Castañeda-Álvarez, Nora P.']","['Khoury, Colin K.', 'Amariles, Daniel', 'Soto, Jonatan Stivens', 'Diaz, Maria Victoria', 'Sotelo, Steven', 'Sosa, Chrystian C.', 'Ramírez-Villegas, Julian', 'Achicanoy, Harold A.', 'Guarino, Luigi', 'León, Blanca', 'Navarro-Racines, Carlos', 'Castañeda-Álvarez, Nora P.', 'Dempewolf, Hannes', 'Wiersema, John H.', 'Jarvis, Andy', 'Velásquez-Tibatá, Jorge']",11,16,Environmental Science,Geosciences,0.999501698,0,6,0.740740741
10.1016/j.dib.2017.12.050,S1055790317301045,"['Smith, Chase H.', 'Johnson, Nathan A.', 'Pfeiffer, John M.', 'Gangloff, Michael M.']","['Smith, Chase H.', 'Johnson, Nathan A.', 'Pfeiffer, John M.', 'Gangloff, Michael M.']",4,4,Molecular Phylogenetics and Evolution,Biological sciences,1,0,0,1
10.1016/j.dib.2018.11.131,S235200941830172X,"['Mansuy, Nicolas', 'Valeria, Osvaldo', 'Laamrani, Ahmed', 'Fenton, Nicole', 'Guindon, Luc', 'Bergeron, Yves', 'Beaudoin, André', 'Légaré, Sonia', 'Henneb, Mohammed']","['Mansuy, Nicolas', 'Valeria, Osvaldo', 'Laamrani, Ahmed', 'Fenton, Nicole', 'Guindon, Luc', 'Bergeron, Yves', 'Beaudoin, André', 'Légaré, Sonia']",9,8,Agricultural and Biological Sciences,Biological sciences,0.999782561,0.111111111,1,0.941176471
10.1016/j.dib.2017.12.044,S0360544217312781,"['Tijani, Mansour Mohammedramadan', 'Aqsha, Aqsha', 'Mahinpey, Nader']","['Tijani, Mansour Mohammedramadan', 'Aqsha, Aqsha', 'Mahinpey, Nader']",3,3,Chemical Engineering,Engineering,1,0,0,1
10.1016/j.dib.2017.02.050,S0091305717300199,"['Ohmura, Yu', 'Sasamori, Hitomi', 'Tsutsui-Kimura, Iku', 'Izumi, Takeshi', 'Yoshida, Takayuki', 'Yoshioka, Mitsuhiro']","['Ohmura, Yu', 'Sasamori, Hitomi', 'Tsutsui-Kimura, Iku', 'Izumi, Takeshi', 'Yoshida, Takayuki', 'Yoshioka, Mitsuhiro']",6,6,"Pharmacology, Toxicology and Pharmaceutical Science",Medical sciences,1,0,0,1
10.1016/j.dib.2021.107150,S2352340920311495,"['Tran-Khac, Viet', 'Perney, Pascal', 'Crépin, Laura', 'Quetin, Philippe', 'Domaizon, Isabelle', 'Jacquet, Stéphan', 'Espinat, Laurent', 'Gallot, Clémentine', 'Rasconi, Serena']","['Tran-Khac, Viet', 'Quetin, Philippe', 'Domaizon, Isabelle', 'Jacquet, Stéphan', 'Espinat, Laurent', 'Gallot, Clémentine', 'Rasconi, Serena']",9,7,Chemistry,Physics & Chemistry,0.738554965,0.222222222,2,0.875
10.1016/j.dib.2020.106626,S1574119218300464,"['Zhu, Ni', 'Ortiz, Miguel', 'Renaudin, Valérie', 'Ichard, Cécile', 'Ricou, Sander']","['Pires, Ivan Miguel', 'Garcia, Nuno M.', 'Pombo, Nuno', 'Flórez-Revuelta, Francisco', 'Spinsante, Susanna', 'Pires, Ivan Miguel', 'Garcia, Nuno M.', 'Pombo, Nuno', 'Flórez-Revuelta, Francisco', 'Spinsante, Susanna', 'Teixeira, Maria Canavarro', 'Teixeira, Maria Canavarro']",5,12,Computer Science,Computer & Mathematical sciences,0,1,12,0
10.1016/j.dib.2018.12.019,S2351989418302932,"['Niankara, Ibrahim']","['Niankara, Ibrahim', 'Zoungrana, Didier T.']",1,2,"Economics, Econometrics and Finance",Social sciences & Humanities,0.833333333,0,1,0.666666667
10.1016/j.dib.2020.106140,S1873506120302142,"['Lee, Seung-Jin', 'Kim, Ji-Hea', 'Kang, Ka-Won', 'Park, Young', 'Kim, Byung-Soo']","['Lee, Seung-Jin', 'Kang, Ka-Won', 'Kim, Ji-Hea', 'Park, Young', 'Kim, Byung-Soo']",5,5,"Biochemistry, Genetics and Molecular Biology",Biological sciences,0.870967742,0,2,0.8
10.1016/j.dib.2020.106154,S0001457519309686,"['Dadvar, Seyedehsan', 'Lee, Young-Jae', 'Shin, Hyeon-Shic', 'Khodaparasti, Hamed']","['Dadvar, Seyedehsan', 'Lee, Young-Jae', 'Shin, Hyeon-Shic']",4,3,Engineering,Engineering,0.983333333,0.25,1,0.857142857
10.1016/j.dib.2021.107622,S0968090X21003016,"['Hörl, Sebastian', 'Balac, Milos']","['Hörl, Sebastian', 'Balac, Milos']",2,2,Data Science,Computer & Mathematical sciences,1,0,0,1
